Data,15,record,timestamp,"925390811",s,position_lat,"617231527",semicircles,position_long,"-14819665",semicircles,distance,"49.42",m,speed,"3.357",m/s,unknown,"530",,unknown,"300",,heart_rate,"111",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.357|3.357|3.357",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390812",s,position_lat,"617231972",semicircles,position_long,"-14819689",semicircles,distance,"53.57",m,speed,"3.444",m/s,unknown,"544",,unknown,"300",,heart_rate,"113",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.444|3.444|3.444",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390813",s,position_lat,"617232424",semicircles,position_long,"-14819746",semicircles,distance,"57.79",m,speed,"3.539",m/s,unknown,"559",,unknown,"300",,heart_rate,"112",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.539|3.539|3.539",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390814",s,position_lat,"617232857",semicircles,position_long,"-14819800",semicircles,distance,"61.84",m,speed,"3.612",m/s,unknown,"570",,unknown,"300",,heart_rate,"111",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.612|3.612|3.612",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390815",s,position_lat,"617233325",semicircles,position_long,"-14819869",semicircles,distance,"66.21",m,speed,"3.717",m/s,unknown,"587",,unknown,"300",,heart_rate,"110",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.717|3.717|3.717",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390816",s,position_lat,"617233736",semicircles,position_long,"-14819925",semicircles,distance,"70.06",m,speed,"3.719",m/s,unknown,"603",,unknown,"300",,heart_rate,"109",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.719|3.719|3.719",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390817",s,position_lat,"617234159",semicircles,position_long,"-14820016",semicircles,distance,"74.04",m,speed,"3.747",m/s,unknown,"592",,unknown,"300",,heart_rate,"107",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.747|3.747|3.747",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390818",s,position_lat,"617234590",semicircles,position_long,"-14820112",semicircles,distance,"78.09",m,speed,"3.781",m/s,unknown,"597",,unknown,"300",,heart_rate,"107",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.781|3.781|3.781",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390819",s,position_lat,"617234964",semicircles,position_long,"-14820257",semicircles,distance,"81.68",m,speed,"3.784",m/s,unknown,"598",,unknown,"300",,heart_rate,"109",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.784|3.784|3.784",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390820",s,position_lat,"617235409",semicircles,position_long,"-14820426",semicircles,distance,"85.93",m,speed,"3.83",m/s,unknown,"605",,unknown,"300",,heart_rate,"110",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.83|3.83|3.83",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390821",s,position_lat,"617235841",semicircles,position_long,"-14820635",semicircles,distance,"90.14",m,speed,"3.896",m/s,unknown,"615",,unknown,"300",,heart_rate,"115",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.896|3.896|3.896",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390822",s,position_lat,"617236262",semicircles,position_long,"-14820844",semicircles,distance,"94.23",m,speed,"3.953",m/s,unknown,"624",,unknown,"300",,heart_rate,"119",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.953|3.953|3.953",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390823",s,position_lat,"617236702",semicircles,position_long,"-14821053",semicircles,distance,"98.51",m,speed,"4.095",m/s,unknown,"630",,unknown,"300",,heart_rate,"119",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.095|4.095|4.095",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390824",s,position_lat,"617237082",semicircles,position_long,"-14821255",semicircles,distance,"102.24",m,speed,"4.06",m/s,unknown,"625",,unknown,"300",,heart_rate,"119",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.06|4.06|4.06",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390825",s,position_lat,"617237512",semicircles,position_long,"-14821474",semicircles,distance,"106.44",m,speed,"4.058",m/s,unknown,"641",,unknown,"300",,heart_rate,"118",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.058|4.058|4.058",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390826",s,position_lat,"617237968",semicircles,position_long,"-14821723",semicircles,distance,"110.93",m,speed,"4.095",m/s,unknown,"647",,unknown,"300",,heart_rate,"117",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.095|4.095|4.095",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390827",s,position_lat,"617238383",semicircles,position_long,"-14821986",semicircles,distance,"115.09",m,speed,"4.076",m/s,unknown,"661",,unknown,"300",,heart_rate,"116",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.076|4.076|4.076",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390828",s,position_lat,"617238835",semicircles,position_long,"-14822298",semicircles,distance,"119.67",m,speed,"4.137",m/s,unknown,"671",,unknown,"300",,heart_rate,"113",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.137|4.137|4.137",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390829",s,position_lat,"617239265",semicircles,position_long,"-14822573",semicircles,distance,"123.99",m,speed,"4.166",m/s,unknown,"676",,unknown,"300",,heart_rate,"112",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.166|4.166|4.166",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390830",s,position_lat,"617239682",semicircles,position_long,"-14822822",semicircles,distance,"128.13",m,speed,"4.173",m/s,unknown,"696",,unknown,"300",,heart_rate,"112",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.173|4.173|4.173",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390831",s,position_lat,"617240128",semicircles,position_long,"-14823130",semicircles,distance,"132.65",m,speed,"4.251",m/s,unknown,"708",,unknown,"300",,heart_rate,"111",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.251|4.251|4.251",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390832",s,position_lat,"617240528",semicircles,position_long,"-14823431",semicircles,distance,"136.77",m,speed,"4.239",m/s,unknown,"727",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.239|4.239|4.239",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390833",s,position_lat,"617240949",semicircles,position_long,"-14823749",semicircles,distance,"141.1",m,speed,"4.25",m/s,unknown,"708",,unknown,"300",,heart_rate,"110",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.25|4.25|4.25",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390834",s,position_lat,"617241363",semicircles,position_long,"-14824071",semicircles,distance,"145.39",m,speed,"4.265",m/s,unknown,"711",,unknown,"300",,heart_rate,"108",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.265|4.265|4.265",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390835",s,position_lat,"617241783",semicircles,position_long,"-14824402",semicircles,distance,"149.75",m,speed,"4.272",m/s,unknown,"712",,unknown,"300",,heart_rate,"109",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.272|4.272|4.272",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390836",s,position_lat,"617242178",semicircles,position_long,"-14824737",semicircles,distance,"153.91",m,speed,"4.308",m/s,unknown,"718",,unknown,"300",,heart_rate,"107",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.308|4.308|4.308",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390837",s,position_lat,"617242555",semicircles,position_long,"-14825066",semicircles,distance,"157.91",m,speed,"4.291",m/s,unknown,"715",,unknown,"300",,heart_rate,"106",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.291|4.291|4.291",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390838",s,position_lat,"617243011",semicircles,position_long,"-14825471",semicircles,distance,"162.76",m,speed,"4.321",m/s,unknown,"720",,unknown,"300",,heart_rate,"106",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.321|4.321|4.321",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390839",s,position_lat,"617243394",semicircles,position_long,"-14825798",semicircles,distance,"166.79",m,speed,"4.311",m/s,unknown,"739",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.311|4.311|4.311",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390840",s,position_lat,"617243818",semicircles,position_long,"-14826122",semicircles,distance,"171.18",m,speed,"4.294",m/s,unknown,"736",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.294|4.294|4.294",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390841",s,position_lat,"617244222",semicircles,position_long,"-14826456",semicircles,distance,"175.41",m,speed,"4.287",m/s,unknown,"735",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.287|4.287|4.287",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390842",s,position_lat,"617244596",semicircles,position_long,"-14826759",semicircles,distance,"179.31",m,speed,"4.267",m/s,unknown,"731",,unknown,"300",,heart_rate,"114",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.267|4.267|4.267",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390843",s,position_lat,"617245024",semicircles,position_long,"-14827142",semicircles,distance,"183.88",m,speed,"4.27",m/s,unknown,"732",,unknown,"300",,heart_rate,"118",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.27|4.27|4.27",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390844",s,position_lat,"617245405",semicircles,position_long,"-14827531",semicircles,distance,"188.09",m,speed,"4.278",m/s,unknown,"733",,unknown,"300",,heart_rate,"124",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.278|4.278|4.278",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390845",s,position_lat,"617245827",semicircles,position_long,"-14827965",semicircles,distance,"192.75",m,speed,"4.306",m/s,unknown,"738",,unknown,"300",,heart_rate,"129",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.306|4.306|4.306",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390846",s,position_lat,"617246168",semicircles,position_long,"-14828322",semicircles,distance,"196.54",m,speed,"4.264",m/s,unknown,"731",,unknown,"300",,heart_rate,"134",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.264|4.264|4.264",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390847",s,position_lat,"617246567",semicircles,position_long,"-14828663",semicircles,distance,"200.76",m,speed,"4.252",m/s,unknown,"729",,unknown,"300",,heart_rate,"139",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.252|4.252|4.252",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390848",s,position_lat,"617246988",semicircles,position_long,"-14829028",semicircles,distance,"205.21",m,speed,"4.277",m/s,unknown,"733",,unknown,"300",,heart_rate,"144",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.277|4.277|4.277",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390849",s,position_lat,"617247372",semicircles,position_long,"-14829347",semicircles,distance,"209.23",m,speed,"4.279",m/s,unknown,"734",,unknown,"300",,heart_rate,"150",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.279|4.279|4.279",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390850",s,position_lat,"617247750",semicircles,position_long,"-14829685",semicircles,distance,"213.27",m,speed,"4.211",m/s,unknown,"722",,unknown,"300",,heart_rate,"155",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.211|4.211|4.211",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390851",s,position_lat,"617248111",semicircles,position_long,"-14830059",semicircles,distance,"217.27",m,speed,"4.208",m/s,unknown,"721",,unknown,"300",,heart_rate,"159",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.208|4.208|4.208",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390852",s,position_lat,"617248505",semicircles,position_long,"-14830458",semicircles,distance,"221.6",m,speed,"4.204",m/s,unknown,"721",,unknown,"300",,heart_rate,"164",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.204|4.204|4.204",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390853",s,position_lat,"617248891",semicircles,position_long,"-14830899",semicircles,distance,"226.02",m,speed,"4.219",m/s,unknown,"723",,unknown,"300",,heart_rate,"169",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.219|4.219|4.219",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390854",s,position_lat,"617249279",semicircles,position_long,"-14831288",semicircles,distance,"230.28",m,speed,"4.249",m/s,unknown,"750",,unknown,"300",,heart_rate,"172",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.249|4.249|4.249",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390855",s,position_lat,"617249619",semicircles,position_long,"-14831657",semicircles,distance,"234.09",m,speed,"4.187",m/s,unknown,"739",,unknown,"300",,heart_rate,"170",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.187|4.187|4.187",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390856",s,position_lat,"617249951",semicircles,position_long,"-14832067",semicircles,distance,"238.0",m,speed,"4.162",m/s,unknown,"734",,unknown,"300",,heart_rate,"171",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.162|4.162|4.162",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390857",s,position_lat,"617250242",semicircles,position_long,"-14832462",semicircles,distance,"241.54",m,speed,"4.069",m/s,unknown,"718",,unknown,"300",,heart_rate,"169",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.069|4.069|4.069",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390858",s,position_lat,"617250584",semicircles,position_long,"-14832865",semicircles,distance,"245.49",m,speed,"4.082",m/s,unknown,"742",,unknown,"300",,heart_rate,"166",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.082|4.082|4.082",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390859",s,position_lat,"617250923",semicircles,position_long,"-14833265",semicircles,distance,"249.41",m,speed,"4.056",m/s,unknown,"738",,unknown,"300",,heart_rate,"166",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.056|4.056|4.056",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390860",s,position_lat,"617251310",semicircles,position_long,"-14833668",semicircles,distance,"253.71",m,speed,"4.044",m/s,unknown,"714",,unknown,"300",,heart_rate,"165",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.044|4.044|4.044",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390861",s,position_lat,"617251723",semicircles,position_long,"-14834055",semicircles,distance,"258.16",m,speed,"4.079",m/s,unknown,"742",,unknown,"300",,heart_rate,"165",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.079|4.079|4.079",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390862",s,position_lat,"617252097",semicircles,position_long,"-14834433",semicircles,distance,"262.28",m,speed,"4.086",m/s,unknown,"743",,unknown,"300",,heart_rate,"165",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.086|4.086|4.086",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390863",s,position_lat,"617252509",semicircles,position_long,"-14834834",semicircles,distance,"266.77",m,speed,"4.126",m/s,unknown,"750",,unknown,"300",,heart_rate,"165",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.126|4.126|4.126",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390864",s,position_lat,"617252827",semicircles,position_long,"-14835184",semicircles,distance,"270.36",m,speed,"4.064",m/s,unknown,"739",,unknown,"300",,heart_rate,"164",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.064|4.064|4.064",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390865",s,position_lat,"617253250",semicircles,position_long,"-14835544",semicircles,distance,"274.83",m,speed,"4.069",m/s,unknown,"740",,unknown,"300",,heart_rate,"166",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.069|4.069|4.069",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390866",s,position_lat,"617253617",semicircles,position_long,"-14835866",semicircles,distance,"278.71",m,speed,"4.038",m/s,unknown,"734",,unknown,"300",,heart_rate,"166",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.038|4.038|4.038",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390867",s,position_lat,"617254041",semicircles,position_long,"-14836204",semicircles,distance,"283.13",m,speed,"4.087",m/s,unknown,"721",,unknown,"300",,heart_rate,"166",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.087|4.087|4.087",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925390868",s,position_lat,"617254386",semicircles,position_long,"-14836520",semicircles,distance,"286.83",m,speed,"4.07",m/s,unknown,"718",,unknown,"300",,heart_rate,"166",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.07|4.07|4.07",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
