Data,15,record,timestamp,"920214201",s,position_lat,"617217333",semicircles,position_long,"-14816371",semicircles,distance,"182.36",m,speed,"5.4",m/s,unknown,"810",,unknown,"300",,heart_rate,"56",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.4|5.4|5.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214202",s,position_lat,"617217884",semicircles,position_long,"-14816579",semicircles,distance,"187.63",m,speed,"5.396",m/s,unknown,"875",,unknown,"300",,heart_rate,"57",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.396|5.396|5.396",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214203",s,position_lat,"617218449",semicircles,position_long,"-14816802",semicircles,distance,"193.06",m,speed,"5.407",m/s,unknown,"877",,unknown,"300",,heart_rate,"57",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.407|5.407|5.407",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214204",s,position_lat,"617219000",semicircles,position_long,"-14817027",semicircles,distance,"198.35",m,speed,"5.405",m/s,unknown,"876",,unknown,"300",,heart_rate,"57",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.405|5.405|5.405",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214205",s,position_lat,"617219563",semicircles,position_long,"-14817217",semicircles,distance,"203.72",m,speed,"5.414",m/s,unknown,"833",,unknown,"300",,heart_rate,"59",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.414|5.414|5.414",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214206",s,position_lat,"617220133",semicircles,position_long,"-14817412",semicircles,distance,"209.15",m,speed,"5.433",m/s,unknown,"836",,unknown,"300",,heart_rate,"60",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.433|5.433|5.433",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214207",s,position_lat,"617220694",semicircles,position_long,"-14817575",semicircles,distance,"214.47",m,speed,"5.429",m/s,unknown,"835",,unknown,"300",,heart_rate,"59",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.429|5.429|5.429",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214208",s,position_lat,"617221265",semicircles,position_long,"-14817739",semicircles,distance,"219.88",m,speed,"5.426",m/s,unknown,"880",,unknown,"300",,heart_rate,"58",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.426|5.426|5.426",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214209",s,position_lat,"617221833",semicircles,position_long,"-14817875",semicircles,distance,"225.23",m,speed,"5.405",m/s,unknown,"811",,unknown,"300",,heart_rate,"59",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.405|5.405|5.405",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214210",s,position_lat,"617222364",semicircles,position_long,"-14817997",semicircles,distance,"230.24",m,speed,"5.354",m/s,unknown,"803",,unknown,"300",,heart_rate,"59",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.354|5.354|5.354",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214211",s,position_lat,"617222907",semicircles,position_long,"-14818129",semicircles,distance,"235.36",m,speed,"5.317",m/s,unknown,"839",,unknown,"300",,heart_rate,"58",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.317|5.317|5.317",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214212",s,position_lat,"617223449",semicircles,position_long,"-14818265",semicircles,distance,"240.47",m,speed,"5.29",m/s,unknown,"835",,unknown,"300",,heart_rate,"57",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.29|5.29|5.29",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214213",s,position_lat,"617224000",semicircles,position_long,"-14818388",semicircles,distance,"245.66",m,speed,"5.276",m/s,unknown,"833",,unknown,"300",,heart_rate,"57",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.276|5.276|5.276",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214214",s,position_lat,"617224564",semicircles,position_long,"-14818536",semicircles,distance,"250.99",m,speed,"5.28",m/s,unknown,"856",,unknown,"300",,heart_rate,"54",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.28|5.28|5.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214215",s,position_lat,"617225100",semicircles,position_long,"-14818722",semicircles,distance,"256.1",m,speed,"5.254",m/s,unknown,"852",,unknown,"300",,heart_rate,"56",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.254|5.254|5.254",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214216",s,position_lat,"617225651",semicircles,position_long,"-14818887",semicircles,distance,"261.32",m,speed,"5.248",m/s,unknown,"829",,unknown,"300",,heart_rate,"58",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.248|5.248|5.248",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214217",s,position_lat,"617226209",semicircles,position_long,"-14819050",semicircles,distance,"266.62",m,speed,"5.242",m/s,unknown,"850",,unknown,"300",,heart_rate,"59",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.242|5.242|5.242",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214218",s,position_lat,"617226753",semicircles,position_long,"-14819198",semicircles,distance,"271.76",m,speed,"5.218",m/s,unknown,"846",,unknown,"300",,heart_rate,"60",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.218|5.218|5.218",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214219",s,position_lat,"617227308",semicircles,position_long,"-14819342",semicircles,distance,"277.01",m,speed,"5.212",m/s,unknown,"823",,unknown,"300",,heart_rate,"58",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.212|5.212|5.212",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214220",s,position_lat,"617227870",semicircles,position_long,"-14819451",semicircles,distance,"282.28",m,speed,"5.2",m/s,unknown,"821",,unknown,"300",,heart_rate,"59",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.2|5.2|5.2",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214221",s,position_lat,"617228407",semicircles,position_long,"-14819535",semicircles,distance,"287.32",m,speed,"5.174",m/s,unknown,"862",,unknown,"300",,heart_rate,"60",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.174|5.174|5.174",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214222",s,position_lat,"617228943",semicircles,position_long,"-14819622",semicircles,distance,"292.33",m,speed,"5.175",m/s,unknown,"817",,unknown,"300",,heart_rate,"61",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.175|5.175|5.175",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214223",s,position_lat,"617229492",semicircles,position_long,"-14819714",semicircles,distance,"297.49",m,speed,"5.178",m/s,unknown,"818",,unknown,"300",,heart_rate,"62",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.178|5.178|5.178",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214224",s,position_lat,"617230053",semicircles,position_long,"-14819787",semicircles,distance,"302.74",m,speed,"5.189",m/s,unknown,"819",,unknown,"300",,heart_rate,"63",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.189|5.189|5.189",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214225",s,position_lat,"617230595",semicircles,position_long,"-14819781",semicircles,distance,"307.78",m,speed,"5.178",m/s,unknown,"840",,unknown,"300",,heart_rate,"63",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.178|5.178|5.178",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214226",s,position_lat,"617231112",semicircles,position_long,"-14819748",semicircles,distance,"312.61",m,speed,"5.136",m/s,unknown,"833",,unknown,"300",,heart_rate,"63",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.136|5.136|5.136",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214227",s,position_lat,"617231638",semicircles,position_long,"-14819720",semicircles,distance,"317.51",m,speed,"5.118",m/s,unknown,"830",,unknown,"300",,heart_rate,"63",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.118|5.118|5.118",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214228",s,position_lat,"617232154",semicircles,position_long,"-14819764",semicircles,distance,"322.33",m,speed,"5.085",m/s,unknown,"803",,unknown,"300",,heart_rate,"63",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.085|5.085|5.085",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214229",s,position_lat,"617232659",semicircles,position_long,"-14819816",semicircles,distance,"327.05",m,speed,"5.037",m/s,unknown,"795",,unknown,"300",,heart_rate,"63",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.037|5.037|5.037",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214230",s,position_lat,"617233200",semicircles,position_long,"-14819888",semicircles,distance,"332.11",m,speed,"5.031",m/s,unknown,"794",,unknown,"300",,heart_rate,"63",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.031|5.031|5.031",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214231",s,position_lat,"617233735",semicircles,position_long,"-14819962",semicircles,distance,"337.11",m,speed,"5.011",m/s,unknown,"752",,unknown,"300",,heart_rate,"63",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.011|5.011|5.011",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214232",s,position_lat,"617234277",semicircles,position_long,"-14820105",semicircles,distance,"342.22",m,speed,"4.997",m/s,unknown,"750",,unknown,"300",,heart_rate,"63",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.997|4.997|4.997",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214233",s,position_lat,"617234796",semicircles,position_long,"-14820229",semicircles,distance,"347.12",m,speed,"4.986",m/s,unknown,"787",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.986|4.986|4.986",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214234",s,position_lat,"617235324",semicircles,position_long,"-14820365",semicircles,distance,"352.1",m,speed,"4.983",m/s,unknown,"787",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.983|4.983|4.983",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214235",s,position_lat,"617235842",semicircles,position_long,"-14820555",semicircles,distance,"357.06",m,speed,"4.967",m/s,unknown,"784",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.967|4.967|4.967",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214236",s,position_lat,"617236363",semicircles,position_long,"-14820766",semicircles,distance,"362.07",m,speed,"4.947",m/s,unknown,"781",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.947|4.947|4.947",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214237",s,position_lat,"617236886",semicircles,position_long,"-14820971",semicircles,distance,"367.09",m,speed,"4.944",m/s,unknown,"781",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.944|4.944|4.944",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214238",s,position_lat,"617237419",semicircles,position_long,"-14821200",semicircles,distance,"372.23",m,speed,"4.97",m/s,unknown,"962",,unknown,"300",,heart_rate,"64",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.97|4.97|4.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214239",s,position_lat,"617237941",semicircles,position_long,"-14821431",semicircles,distance,"377.28",m,speed,"4.983",m/s,unknown,"964",,unknown,"300",,heart_rate,"64",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.983|4.983|4.983",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214240",s,position_lat,"617238458",semicircles,position_long,"-14821681",semicircles,distance,"382.32",m,speed,"5.001",m/s,unknown,"968",,unknown,"300",,heart_rate,"64",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.001|5.001|5.001",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214241",s,position_lat,"617238972",semicircles,position_long,"-14821959",semicircles,distance,"387.36",m,speed,"5.028",m/s,unknown,"973",,unknown,"300",,heart_rate,"64",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.028|5.028|5.028",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214242",s,position_lat,"617239494",semicircles,position_long,"-14822215",semicircles,distance,"392.46",m,speed,"5.03",m/s,unknown,"1078",,unknown,"300",,heart_rate,"64",bpm,cadence,"28",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.03|5.03|5.03",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214243",s,position_lat,"617240010",semicircles,position_long,"-14822512",semicircles,distance,"397.57",m,speed,"5.039",m/s,unknown,"1008",,unknown,"300",,heart_rate,"64",bpm,cadence,"30",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.039|5.039|5.039",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214244",s,position_lat,"617240505",semicircles,position_long,"-14822788",semicircles,distance,"402.45",m,speed,"5.02",m/s,unknown,"1004",,unknown,"300",,heart_rate,"64",bpm,cadence,"30",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.02|5.02|5.02",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214245",s,position_lat,"617240995",semicircles,position_long,"-14823095",semicircles,distance,"407.35",m,speed,"5.02",m/s,unknown,"1039",,unknown,"300",,heart_rate,"64",bpm,cadence,"29",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.02|5.02|5.02",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214246",s,position_lat,"617241475",semicircles,position_long,"-14823421",semicircles,distance,"412.2",m,speed,"5.009",m/s,unknown,"1036",,unknown,"300",,heart_rate,"64",bpm,cadence,"29",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"5.009|5.009|5.009",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214247",s,position_lat,"617241913",semicircles,position_long,"-14823769",semicircles,distance,"416.74",m,speed,"4.976",m/s,unknown,"853",,unknown,"300",,heart_rate,"64",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.976|4.976|4.976",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214248",s,position_lat,"617242383",semicircles,position_long,"-14824148",semicircles,distance,"421.63",m,speed,"4.967",m/s,unknown,"828",,unknown,"300",,heart_rate,"64",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.967|4.967|4.967",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214249",s,position_lat,"617242836",semicircles,position_long,"-14824557",semicircles,distance,"426.47",m,speed,"4.952",m/s,unknown,"825",,unknown,"300",,heart_rate,"64",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.952|4.952|4.952",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214250",s,position_lat,"617243284",semicircles,position_long,"-14824966",semicircles,distance,"431.27",m,speed,"4.925",m/s,unknown,"799",,unknown,"300",,heart_rate,"64",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.925|4.925|4.925",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214251",s,position_lat,"617243736",semicircles,position_long,"-14825402",semicircles,distance,"436.18",m,speed,"4.912",m/s,unknown,"797",,unknown,"300",,heart_rate,"64",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.912|4.912|4.912",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214252",s,position_lat,"617244195",semicircles,position_long,"-14825826",semicircles,distance,"441.11",m,speed,"4.904",m/s,unknown,"841",,unknown,"300",,heart_rate,"64",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.904|4.904|4.904",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214253",s,position_lat,"617244643",semicircles,position_long,"-14826280",semicircles,distance,"446.04",m,speed,"4.894",m/s,unknown,"773",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.894|4.894|4.894",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214254",s,position_lat,"617245072",semicircles,position_long,"-14826740",semicircles,distance,"450.84",m,speed,"4.87",m/s,unknown,"731",,unknown,"300",,heart_rate,"64",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.87|4.87|4.87",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214255",s,position_lat,"617245507",semicircles,position_long,"-14827197",semicircles,distance,"455.68",m,speed,"4.848",m/s,unknown,"727",,unknown,"300",,heart_rate,"64",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.848|4.848|4.848",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214256",s,position_lat,"617245938",semicircles,position_long,"-14827709",semicircles,distance,"460.67",m,speed,"4.857",m/s,unknown,"788",,unknown,"300",,heart_rate,"64",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.857|4.857|4.857",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214257",s,position_lat,"617246378",semicircles,position_long,"-14828188",semicircles,distance,"465.63",m,speed,"4.862",m/s,unknown,"788",,unknown,"300",,heart_rate,"64",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.862|4.862|4.862",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"920214258",s,position_lat,"617246802",semicircles,position_long,"-14828691",semicircles,distance,"470.53",m,speed,"4.866",m/s,unknown,"811",,unknown,"300",,heart_rate,"64",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.866|4.866|4.866",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
