Data,15,record,timestamp,"925398298",s,position_lat,"617216667",semicircles,position_long,"-14816379",semicircles,distance,"29.57",m,speed,"2.425",m/s,unknown,"383",,unknown,"300",,heart_rate,"78",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.425|2.425|2.425",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398299",s,position_lat,"617217124",semicircles,position_long,"-14816459",semicircles,distance,"33.86",m,speed,"2.782",m/s,unknown,"439",,unknown,"300",,heart_rate,"79",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.782|2.782|2.782",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398300",s,position_lat,"617217593",semicircles,position_long,"-14816519",semicircles,distance,"38.25",m,speed,"3.147",m/s,unknown,"497",,unknown,"300",,heart_rate,"79",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.147|3.147|3.147",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398301",s,position_lat,"617218098",semicircles,position_long,"-14816595",semicircles,distance,"42.98",m,speed,"3.437",m/s,unknown,"529",,unknown,"300",,heart_rate,"83",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.437|3.437|3.437",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398302",s,position_lat,"617218546",semicircles,position_long,"-14816693",semicircles,distance,"47.18",m,speed,"3.643",m/s,unknown,"560",,unknown,"300",,heart_rate,"85",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.643|3.643|3.643",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398303",s,position_lat,"617218984",semicircles,position_long,"-14816766",semicircles,distance,"51.29",m,speed,"3.808",m/s,unknown,"586",,unknown,"300",,heart_rate,"85",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.808|3.808|3.808",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398304",s,position_lat,"617219461",semicircles,position_long,"-14816860",semicircles,distance,"55.77",m,speed,"3.974",m/s,unknown,"596",,unknown,"300",,heart_rate,"86",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.974|3.974|3.974",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398305",s,position_lat,"617219897",semicircles,position_long,"-14817009",semicircles,distance,"59.92",m,speed,"4.093",m/s,unknown,"614",,unknown,"300",,heart_rate,"88",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.093|4.093|4.093",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398306",s,position_lat,"617220337",semicircles,position_long,"-14817064",semicircles,distance,"64.03",m,speed,"4.197",m/s,unknown,"630",,unknown,"300",,heart_rate,"93",bpm,cadence,"40",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.197|4.197|4.197",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398307",s,position_lat,"617220802",semicircles,position_long,"-14817144",semicircles,distance,"68.39",m,speed,"4.261",m/s,unknown,"656",,unknown,"300",,heart_rate,"92",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.261|4.261|4.261",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398308",s,position_lat,"617221233",semicircles,position_long,"-14817264",semicircles,distance,"72.48",m,speed,"4.286",m/s,unknown,"659",,unknown,"300",,heart_rate,"88",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.286|4.286|4.286",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398309",s,position_lat,"617221711",semicircles,position_long,"-14817337",semicircles,distance,"76.95",m,speed,"4.325",m/s,unknown,"665",,unknown,"300",,heart_rate,"88",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.325|4.325|4.325",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398310",s,position_lat,"617222202",semicircles,position_long,"-14817462",semicircles,distance,"81.58",m,speed,"4.336",m/s,unknown,"667",,unknown,"300",,heart_rate,"91",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.336|4.336|4.336",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398311",s,position_lat,"617222663",semicircles,position_long,"-14817617",semicircles,distance,"85.99",m,speed,"4.345",m/s,unknown,"668",,unknown,"300",,heart_rate,"94",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.345|4.345|4.345",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398312",s,position_lat,"617223173",semicircles,position_long,"-14817797",semicircles,distance,"90.84",m,speed,"4.385",m/s,unknown,"692",,unknown,"300",,heart_rate,"100",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.385|4.385|4.385",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398313",s,position_lat,"617223584",semicircles,position_long,"-14818021",semicircles,distance,"94.9",m,speed,"4.328",m/s,unknown,"683",,unknown,"300",,heart_rate,"100",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.328|4.328|4.328",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398314",s,position_lat,"617224049",semicircles,position_long,"-14818157",semicircles,distance,"99.29",m,speed,"4.344",m/s,unknown,"704",,unknown,"300",,heart_rate,"99",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.344|4.344|4.344",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398315",s,position_lat,"617224549",semicircles,position_long,"-14818280",semicircles,distance,"104.02",m,speed,"4.395",m/s,unknown,"713",,unknown,"300",,heart_rate,"98",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.395|4.395|4.395",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398316",s,position_lat,"617224992",semicircles,position_long,"-14818433",semicircles,distance,"108.23",m,speed,"4.373",m/s,unknown,"709",,unknown,"300",,heart_rate,"99",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.373|4.373|4.373",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398317",s,position_lat,"617225503",semicircles,position_long,"-14818573",semicircles,distance,"113.06",m,speed,"4.43",m/s,unknown,"718",,unknown,"300",,heart_rate,"100",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.43|4.43|4.43",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398318",s,position_lat,"617225969",semicircles,position_long,"-14818713",semicircles,distance,"117.49",m,speed,"4.456",m/s,unknown,"723",,unknown,"300",,heart_rate,"99",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.456|4.456|4.456",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398319",s,position_lat,"617226447",semicircles,position_long,"-14818818",semicircles,distance,"121.99",m,speed,"4.467",m/s,unknown,"744",,unknown,"300",,heart_rate,"99",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.467|4.467|4.467",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398320",s,position_lat,"617226924",semicircles,position_long,"-14818887",semicircles,distance,"126.43",m,speed,"4.499",m/s,unknown,"750",,unknown,"300",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.499|4.499|4.499",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398321",s,position_lat,"617227388",semicircles,position_long,"-14818983",semicircles,distance,"130.79",m,speed,"4.489",m/s,unknown,"748",,unknown,"300",,heart_rate,"97",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.489|4.489|4.489",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398322",s,position_lat,"617227875",semicircles,position_long,"-14819038",semicircles,distance,"135.34",m,speed,"4.483",m/s,unknown,"747",,unknown,"300",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.483|4.483|4.483",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398323",s,position_lat,"617228310",semicircles,position_long,"-14819113",semicircles,distance,"139.42",m,speed,"4.457",m/s,unknown,"743",,unknown,"300",,heart_rate,"100",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.457|4.457|4.457",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398324",s,position_lat,"617228720",semicircles,position_long,"-14819182",semicircles,distance,"143.27",m,speed,"4.372",m/s,unknown,"729",,unknown,"300",,heart_rate,"100",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.372|4.372|4.372",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398325",s,position_lat,"617229123",semicircles,position_long,"-14819309",semicircles,distance,"147.09",m,speed,"4.353",m/s,unknown,"725",,unknown,"300",,heart_rate,"99",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.353|4.353|4.353",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398326",s,position_lat,"617229535",semicircles,position_long,"-14819453",semicircles,distance,"151.03",m,speed,"4.313",m/s,unknown,"719",,unknown,"300",,heart_rate,"98",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.313|4.313|4.313",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398327",s,position_lat,"617230003",semicircles,position_long,"-14819539",semicircles,distance,"155.42",m,speed,"4.287",m/s,unknown,"735",,unknown,"300",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.287|4.287|4.287",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398328",s,position_lat,"617230432",semicircles,position_long,"-14819573",semicircles,distance,"159.41",m,speed,"4.269",m/s,unknown,"732",,unknown,"300",,heart_rate,"98",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.269|4.269|4.269",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398329",s,position_lat,"617230897",semicircles,position_long,"-14819631",semicircles,distance,"163.77",m,speed,"4.228",m/s,unknown,"705",,unknown,"300",,heart_rate,"99",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.228|4.228|4.228",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398330",s,position_lat,"617231335",semicircles,position_long,"-14819771",semicircles,distance,"167.92",m,speed,"4.206",m/s,unknown,"701",,unknown,"300",,heart_rate,"99",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.206|4.206|4.206",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398331",s,position_lat,"617231821",semicircles,position_long,"-14819886",semicircles,distance,"172.52",m,speed,"4.214",m/s,unknown,"722",,unknown,"300",,heart_rate,"97",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.214|4.214|4.214",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398332",s,position_lat,"617232267",semicircles,position_long,"-14820016",semicircles,distance,"176.74",m,speed,"4.194",m/s,unknown,"719",,unknown,"300",,heart_rate,"102",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.194|4.194|4.194",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398333",s,position_lat,"617232718",semicircles,position_long,"-14820141",semicircles,distance,"181.0",m,speed,"4.186",m/s,unknown,"718",,unknown,"300",,heart_rate,"102",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.186|4.186|4.186",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398334",s,position_lat,"617233159",semicircles,position_long,"-14820216",semicircles,distance,"185.13",m,speed,"4.151",m/s,unknown,"712",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.151|4.151|4.151",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398335",s,position_lat,"617233550",semicircles,position_long,"-14820264",semicircles,distance,"188.79",m,speed,"4.116",m/s,unknown,"706",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.116|4.116|4.116",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398336",s,position_lat,"617234013",semicircles,position_long,"-14820340",semicircles,distance,"193.12",m,speed,"4.157",m/s,unknown,"713",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.157|4.157|4.157",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398337",s,position_lat,"617234406",semicircles,position_long,"-14820440",semicircles,distance,"196.82",m,speed,"4.147",m/s,unknown,"711",,unknown,"300",,heart_rate,"105",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.147|4.147|4.147",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398338",s,position_lat,"617234800",semicircles,position_long,"-14820479",semicircles,distance,"200.51",m,speed,"4.126",m/s,unknown,"707",,unknown,"300",,heart_rate,"104",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.126|4.126|4.126",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398339",s,position_lat,"617235208",semicircles,position_long,"-14820543",semicircles,distance,"204.31",m,speed,"4.079",m/s,unknown,"699",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.079|4.079|4.079",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398340",s,position_lat,"617235638",semicircles,position_long,"-14820690",semicircles,distance,"208.4",m,speed,"4.086",m/s,unknown,"700",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.086|4.086|4.086",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398341",s,position_lat,"617236079",semicircles,position_long,"-14820882",semicircles,distance,"212.66",m,speed,"4.079",m/s,unknown,"699",,unknown,"300",,heart_rate,"107",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.079|4.079|4.079",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398342",s,position_lat,"617236495",semicircles,position_long,"-14821140",semicircles,distance,"216.82",m,speed,"4.079",m/s,unknown,"699",,unknown,"300",,heart_rate,"106",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.079|4.079|4.079",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398343",s,position_lat,"617236972",semicircles,position_long,"-14821374",semicircles,distance,"221.48",m,speed,"4.084",m/s,unknown,"700",,unknown,"300",,heart_rate,"107",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.084|4.084|4.084",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398344",s,position_lat,"617237401",semicircles,position_long,"-14821606",semicircles,distance,"225.68",m,speed,"4.083",m/s,unknown,"700",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.083|4.083|4.083",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398345",s,position_lat,"617237836",semicircles,position_long,"-14821871",semicircles,distance,"230.03",m,speed,"4.09",m/s,unknown,"701",,unknown,"300",,heart_rate,"111",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.09|4.09|4.09",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398346",s,position_lat,"617238295",semicircles,position_long,"-14822165",semicircles,distance,"234.64",m,speed,"4.129",m/s,unknown,"708",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.129|4.129|4.129",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398347",s,position_lat,"617238713",semicircles,position_long,"-14822486",semicircles,distance,"238.94",m,speed,"4.183",m/s,unknown,"717",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.183|4.183|4.183",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398348",s,position_lat,"617239176",semicircles,position_long,"-14822812",semicircles,distance,"243.66",m,speed,"4.215",m/s,unknown,"723",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.215|4.215|4.215",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398349",s,position_lat,"617239582",semicircles,position_long,"-14823141",semicircles,distance,"247.89",m,speed,"4.259",m/s,unknown,"730",,unknown,"300",,heart_rate,"112",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.259|4.259|4.259",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398350",s,position_lat,"617240022",semicircles,position_long,"-14823444",semicircles,distance,"252.36",m,speed,"4.324",m/s,unknown,"741",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.324|4.324|4.324",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398351",s,position_lat,"617240458",semicircles,position_long,"-14823754",semicircles,distance,"256.8",m,speed,"4.376",m/s,unknown,"750",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.376|4.376|4.376",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398352",s,position_lat,"617240869",semicircles,position_long,"-14824061",semicircles,distance,"261.03",m,speed,"4.386",m/s,unknown,"752",,unknown,"300",,heart_rate,"110",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.386|4.386|4.386",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398353",s,position_lat,"617241309",semicircles,position_long,"-14824385",semicircles,distance,"265.54",m,speed,"4.407",m/s,unknown,"756",,unknown,"300",,heart_rate,"109",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.407|4.407|4.407",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398354",s,position_lat,"617241716",semicircles,position_long,"-14824734",semicircles,distance,"269.83",m,speed,"4.419",m/s,unknown,"757",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.419|4.419|4.419",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925398355",s,position_lat,"617242164",semicircles,position_long,"-14825088",semicircles,distance,"274.5",m,speed,"4.419",m/s,unknown,"758",,unknown,"300",,heart_rate,"108",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.419|4.419|4.419",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
