Data,15,record,timestamp,"925380126",s,position_lat,"617189624",semicircles,position_long,"-14807173",semicircles,distance,"1.47",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380127",s,position_lat,"617189613",semicircles,position_long,"-14807177",semicircles,distance,"1.58",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380128",s,position_lat,"617189605",semicircles,position_long,"-14807179",semicircles,distance,"1.65",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380129",s,position_lat,"617189594",semicircles,position_long,"-14807178",semicircles,distance,"1.76",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"76",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380130",s,position_lat,"617189584",semicircles,position_long,"-14807176",semicircles,distance,"1.85",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380131",s,position_lat,"617189584",semicircles,position_long,"-14807167",semicircles,distance,"1.9",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380132",s,position_lat,"617189593",semicircles,position_long,"-14807153",semicircles,distance,"2.01",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"78",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380133",s,position_lat,"617189599",semicircles,position_long,"-14807144",semicircles,distance,"2.07",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"78",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380134",s,position_lat,"617189600",semicircles,position_long,"-14807136",semicircles,distance,"2.12",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"78",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380135",s,position_lat,"617189599",semicircles,position_long,"-14807128",semicircles,distance,"2.16",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380136",s,position_lat,"617189599",semicircles,position_long,"-14807119",semicircles,distance,"2.22",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380137",s,position_lat,"617189598",semicircles,position_long,"-14807110",semicircles,distance,"2.26",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380138",s,position_lat,"617189601",semicircles,position_long,"-14807103",semicircles,distance,"2.31",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"77",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380139",s,position_lat,"617189604",semicircles,position_long,"-14807095",semicircles,distance,"2.35",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"76",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380140",s,position_lat,"617189603",semicircles,position_long,"-14807084",semicircles,distance,"2.41",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380141",s,position_lat,"617189601",semicircles,position_long,"-14807074",semicircles,distance,"2.47",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380142",s,position_lat,"617189595",semicircles,position_long,"-14807063",semicircles,distance,"2.55",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"75",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380143",s,position_lat,"617189570",semicircles,position_long,"-14807049",semicircles,distance,"2.8",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"74",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380144",s,position_lat,"617189535",semicircles,position_long,"-14807048",semicircles,distance,"3.11",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"74",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380145",s,position_lat,"617189513",semicircles,position_long,"-14807039",semicircles,distance,"3.31",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"74",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380146",s,position_lat,"617189495",semicircles,position_long,"-14807023",semicircles,distance,"3.5",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"73",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380147",s,position_lat,"617189475",semicircles,position_long,"-14807012",semicircles,distance,"3.7",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"72",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380148",s,position_lat,"617189458",semicircles,position_long,"-14806996",semicircles,distance,"3.89",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"72",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380149",s,position_lat,"617189446",semicircles,position_long,"-14806991",semicircles,distance,"4.0",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"71",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380150",s,position_lat,"617189428",semicircles,position_long,"-14806983",semicircles,distance,"4.17",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"71",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380151",s,position_lat,"617189407",semicircles,position_long,"-14806971",semicircles,distance,"4.38",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"71",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380152",s,position_lat,"617189388",semicircles,position_long,"-14806958",semicircles,distance,"4.58",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"70",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380153",s,position_lat,"617189369",semicircles,position_long,"-14806941",semicircles,distance,"4.78",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"70",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380154",s,position_lat,"617189351",semicircles,position_long,"-14806921",semicircles,distance,"4.98",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"70",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380155",s,position_lat,"617189336",semicircles,position_long,"-14806892",semicircles,distance,"5.19",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"69",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380156",s,position_lat,"617189327",semicircles,position_long,"-14806860",semicircles,distance,"5.39",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"69",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380157",s,position_lat,"617189341",semicircles,position_long,"-14806815",semicircles,distance,"5.63",m,speed,"0.0",m/s,unknown,"300",,heart_rate,"68",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.0|0.0|0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380158",s,position_lat,"617189471",semicircles,position_long,"-14806750",semicircles,distance,"6.89",m,speed,"0.254",m/s,unknown,"300",,heart_rate,"68",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.254|0.254|0.254",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380159",s,position_lat,"617189637",semicircles,position_long,"-14806710",semicircles,distance,"8.45",m,speed,"0.403",m/s,unknown,"300",,heart_rate,"67",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.403|0.403|0.403",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,"925380160",s,position_lat,"617189876",semicircles,position_long,"-14806648",semicircles,distance,"10.71",m,speed,"0.576",m/s,unknown,"300",,heart_rate,"67",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.576|0.576|0.576",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,speed,1,,unknown,1,,unknown,1,,heart_rate,1,,cadence,1,,fractional_cadence,1,,enhanced_speed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380161",s,position_lat,"617190186",semicircles,position_long,"-14806568",semicircles,distance,"13.63",m,speed,"0.81",m/s,unknown,"157",,unknown,"300",,heart_rate,"66",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"0.81|0.81|0.81",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380162",s,position_lat,"617190479",semicircles,position_long,"-14806475",semicircles,distance,"16.41",m,speed,"1.027",m/s,unknown,"199",,unknown,"300",,heart_rate,"65",bpm,cadence,"31",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"1.027|1.027|1.027",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380163",s,position_lat,"617190833",semicircles,position_long,"-14806351",semicircles,distance,"19.79",m,speed,"1.292",m/s,unknown,"242",,unknown,"300",,heart_rate,"65",bpm,cadence,"32",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"1.292|1.292|1.292",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380164",s,position_lat,"617191199",semicircles,position_long,"-14806252",semicircles,distance,"23.24",m,speed,"1.563",m/s,unknown,"293",,unknown,"300",,heart_rate,"65",bpm,cadence,"32",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"1.563|1.563|1.563",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380165",s,position_lat,"617191562",semicircles,position_long,"-14806157",semicircles,distance,"26.67",m,speed,"1.832",m/s,unknown,"333",,unknown,"300",,heart_rate,"64",bpm,cadence,"33",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"1.832|1.832|1.832",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380166",s,position_lat,"617191975",semicircles,position_long,"-14806059",semicircles,distance,"30.56",m,speed,"2.141",m/s,unknown,"378",,unknown,"300",,heart_rate,"64",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.141|2.141|2.141",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380167",s,position_lat,"617192353",semicircles,position_long,"-14806015",semicircles,distance,"34.09",m,speed,"2.417",m/s,unknown,"426",,unknown,"300",,heart_rate,"64",bpm,cadence,"34",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.417|2.417|2.417",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380168",s,position_lat,"617192802",semicircles,position_long,"-14805972",semicircles,distance,"38.28",m,speed,"2.749",m/s,unknown,"471",,unknown,"300",,heart_rate,"63",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"2.749|2.749|2.749",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380169",s,position_lat,"617193255",semicircles,position_long,"-14805962",semicircles,distance,"42.46",m,speed,"3.077",m/s,unknown,"527",,unknown,"300",,heart_rate,"57",bpm,cadence,"35",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.077|3.077|3.077",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380170",s,position_lat,"617193673",semicircles,position_long,"-14805999",semicircles,distance,"46.36",m,speed,"3.296",m/s,unknown,"549",,unknown,"300",,heart_rate,"54",bpm,cadence,"36",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.296|3.296|3.296",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380171",s,position_lat,"617194130",semicircles,position_long,"-14806012",semicircles,distance,"50.62",m,speed,"3.521",m/s,unknown,"571",,unknown,"300",,heart_rate,"51",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.521|3.521|3.521",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380172",s,position_lat,"617194544",semicircles,position_long,"-14806073",semicircles,distance,"54.48",m,speed,"3.656",m/s,unknown,"593",,unknown,"300",,heart_rate,"53",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.656|3.656|3.656",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380173",s,position_lat,"617194969",semicircles,position_long,"-14806170",semicircles,distance,"58.48",m,speed,"3.745",m/s,unknown,"607",,unknown,"300",,heart_rate,"53",bpm,cadence,"37",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.745|3.745|3.745",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380174",s,position_lat,"617195425",semicircles,position_long,"-14806252",semicircles,distance,"62.75",m,speed,"3.87",m/s,unknown,"611",,unknown,"300",,heart_rate,"55",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.87|3.87|3.87",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380175",s,position_lat,"617195828",semicircles,position_long,"-14806362",semicircles,distance,"66.55",m,speed,"3.906",m/s,unknown,"617",,unknown,"300",,heart_rate,"60",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.906|3.906|3.906",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380176",s,position_lat,"617196271",semicircles,position_long,"-14806513",semicircles,distance,"70.77",m,speed,"3.97",m/s,unknown,"627",,unknown,"300",,heart_rate,"62",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"3.97|3.97|3.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380177",s,position_lat,"617196695",semicircles,position_long,"-14806678",semicircles,distance,"74.84",m,speed,"4.023",m/s,unknown,"635",,unknown,"300",,heart_rate,"62",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.023|4.023|4.023",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380178",s,position_lat,"617197110",semicircles,position_long,"-14806897",semicircles,distance,"78.91",m,speed,"4.038",m/s,unknown,"638",,unknown,"300",,heart_rate,"60",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.038|4.038|4.038",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380179",s,position_lat,"617197568",semicircles,position_long,"-14807171",semicircles,distance,"83.47",m,speed,"4.123",m/s,unknown,"651",,unknown,"300",,heart_rate,"63",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.123|4.123|4.123",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380180",s,position_lat,"617197988",semicircles,position_long,"-14807469",semicircles,distance,"87.75",m,speed,"4.13",m/s,unknown,"652",,unknown,"300",,heart_rate,"64",bpm,cadence,"38",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.13|4.13|4.13",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380181",s,position_lat,"617198403",semicircles,position_long,"-14807803",semicircles,distance,"92.08",m,speed,"4.139",m/s,unknown,"637",,unknown,"300",,heart_rate,"64",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.139|4.139|4.139",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380182",s,position_lat,"617198837",semicircles,position_long,"-14808170",semicircles,distance,"96.65",m,speed,"4.195",m/s,unknown,"645",,unknown,"300",,heart_rate,"65",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.195|4.195|4.195",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"925380183",s,position_lat,"617199222",semicircles,position_long,"-14808506",semicircles,distance,"100.73",m,speed,"4.18",m/s,unknown,"643",,unknown,"300",,heart_rate,"63",bpm,cadence,"39",rpm,fractional_cadence,"0.0",rpm,enhanced_speed,"4.18|4.18|4.18",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
